loan_amount,term_months,interest_rate,installment,annual_income,dti_ratio,fico_score,employment_length,open_credit_lines,revol_util,credit_history_years,num_delinquencies,home_ownership_encoded,loan_purpose_encoded,state_encoded,default
22800.0,60,7.09,100.88,22000.0,37.63,706,3,13,33.54,5,0,2,2,23,0
60600.0,60,17.2,459.93,49000.0,19.44,662,8,5,31.71,26,1,0,2,47,0
18800.0,36,6.4,296.59,52000.0,7.65,662,1,7,18.78,6,0,0,6,21,1
11100.0,60,11.35,330.06,69000.0,19.98,746,7,1,24.03,25,0,1,1,34,1
19900.0,36,5.99,507.38,66000.0,26.41,809,8,8,29.45,22,0,0,9,0,0
29300.0,60,12.78,490.98,32000.0,24.26,635,8,6,44.12,26,0,1,9,32,0
27400.0,60,5.86,973.55,62000.0,27.67,753,9,11,49.71,1,1,1,2,29,0
21200.0,60,9.01,268.01,52000.0,8.83,715,3,14,36.49,5,2,2,6,32,0
41400.0,36,9.25,158.27,61000.0,11.36,694,1,5,7.62,16,1,0,0,13,0
18700.0,60,10.57,629.37,25000.0,45.8,772,6,3,28.57,12,0,1,8,14,0
66100.0,60,21.88,310.38,72000.0,10.41,648,6,2,29.87,15,0,1,4,40,1
49800.0,36,18.17,388.95,51000.0,8.67,681,3,1,52.09,25,1,0,1,22,0
26800.0,36,6.59,658.48,34000.0,25.06,595,0,8,42.91,11,1,2,4,25,0
31400.0,36,10.14,134.75,27000.0,30.41,773,5,3,20.46,14,1,1,6,15,1
28100.0,36,1.46,387.31,61000.0,34.49,813,2,10,37.78,21,0,1,6,19,0
3000.0,36,5.27,429.34,50000.0,18.79,724,1,3,47.93,15,1,0,2,30,0
28000.0,60,5.42,706.15,39000.0,17.43,615,9,7,37.75,1,2,1,2,0,1
1500.0,60,8.18,849.99,98000.0,34.01,491,3,4,82.86,24,1,2,4,17,1
70300.0,36,14.17,177.3,66000.0,0.18,606,2,8,50.08,5,1,1,7,32,1
30400.0,36,8.02,529.96,58000.0,24.71,713,7,10,22.82,2,1,2,7,48,1
31900.0,60,13.33,578.88,42000.0,24.87,779,0,13,43.6,4,1,0,6,48,0
32800.0,36,8.56,87.55,30000.0,26.08,712,4,3,24.38,15,1,1,9,39,0
18000.0,60,6.67,513.76,29000.0,38.06,655,5,12,63.85,2,1,2,8,47,0
46600.0,60,19.69,905.92,65000.0,17.23,693,4,11,58.08,28,3,2,0,10,1
27700.0,36,6.68,714.59,48000.0,22.69,595,4,4,37.93,29,1,0,8,17,0
13200.0,36,13.3,556.95,74000.0,0.89,650,2,3,22.75,8,0,2,3,11,0
1900.0,60,5.5,616.53,50000.0,22.98,728,3,10,48.58,22,1,2,2,19,0
300.0,36,7.51,945.75,42000.0,40.95,744,9,8,23.61,15,0,2,1,49,0
14100.0,60,8.35,1178.14,42000.0,52.55,745,1,2,17.02,5,2,1,1,5,0
16300.0,60,3.88,1102.86,60000.0,37.4,728,9,11,5.16,2,2,2,5,48,0
25300.0,36,13.77,629.86,71000.0,9.81,592,7,2,32.67,13,2,0,3,10,0
17100.0,60,6.59,134.82,66000.0,30.74,638,0,8,32.32,13,0,2,5,11,1
22600.0,36,2.31,856.74,33000.0,52.1,779,6,6,81.83,26,1,1,7,23,0
34200.0,36,8.82,536.0,88000.0,1.39,642,9,13,53.63,17,1,2,3,9,1
11600.0,36,6.23,315.9,76000.0,15.71,672,5,3,9.95,11,1,2,8,27,0
56400.0,36,7.36,1165.98,13000.0,71.11,809,2,12,0.0,18,1,1,9,42,0
16800.0,36,4.66,1106.72,46000.0,40.83,687,8,6,3.73,11,2,1,4,15,0
3800.0,60,15.84,469.56,46000.0,12.32,794,10,14,28.66,18,2,2,6,27,0
2700.0,60,7.19,866.86,25000.0,48.11,652,7,12,15.52,19,0,1,2,38,0
3300.0,60,4.91,186.68,69000.0,23.47,664,10,10,28.04,18,0,0,8,11,1
19700.0,36,2.25,6.06,57000.0,29.27,713,9,1,56.26,25,0,1,3,14,1
23000.0,36,3.56,86.02,65000.0,16.51,694,1,3,25.27,9,0,2,1,17,0
2500.0,36,15.24,676.37,23000.0,7.98,637,10,3,0.0,16,0,1,7,44,0
20700.0,36,15.9,437.5,68000.0,5.87,778,1,10,37.07,22,1,0,8,40,0
10100.0,36,14.08,897.2,5000.0,47.07,735,1,7,0.0,16,3,1,8,30,0
3800.0,36,12.74,509.62,75000.0,16.34,640,8,14,38.06,11,0,2,4,40,0
41800.0,36,1.0,772.39,80000.0,10.9,700,2,9,2.88,1,1,1,4,46,0
24100.0,60,0.01,198.32,60000.0,2.81,680,6,8,33.24,12,2,2,9,11,1
3600.0,60,11.46,991.75,22000.0,33.05,674,2,5,43.37,28,1,2,4,31,0
1900.0,60,8.18,844.75,48000.0,33.06,738,3,3,53.0,19,1,1,1,5,0
12200.0,36,9.49,722.93,49000.0,31.91,764,8,5,57.61,19,0,2,0,37,0
5600.0,36,4.6,951.11,67000.0,38.01,730,1,6,33.07,18,1,0,8,43,0
45000.0,60,7.38,149.69,34000.0,19.51,718,6,3,59.23,22,1,2,2,20,1
9600.0,36,2.87,789.02,36000.0,46.28,642,6,5,92.58,16,0,2,1,20,0
7200.0,60,8.76,283.68,57000.0,18.16,709,1,2,30.01,8,0,1,2,17,1
1600.0,60,7.94,149.84,51000.0,11.69,712,1,12,48.9,7,1,2,6,35,0
43400.0,36,8.37,30.43,48000.0,15.05,724,10,7,71.75,7,1,2,9,36,1
18300.0,36,9.17,442.31,45000.0,19.82,722,6,10,99.08,28,3,2,6,28,1
5600.0,36,14.37,1193.93,14000.0,37.92,580,0,1,60.01,16,1,0,7,28,0
38300.0,60,1.97,88.88,54000.0,24.14,812,0,7,51.97,25,0,2,2,31,0
38000.0,60,4.52,479.9,36000.0,15.54,611,3,11,30.88,26,1,2,6,24,0
18700.0,36,14.95,696.21,37000.0,12.12,614,5,4,7.56,19,2,0,3,30,0
11700.0,36,7.8,334.36,55000.0,4.85,678,6,3,0.0,6,1,0,5,15,0
13800.0,60,11.41,549.79,5000.0,34.16,579,2,12,51.09,13,1,2,1,26,0
5200.0,60,0.29,353.52,11000.0,34.0,640,10,3,35.05,21,0,2,7,38,0
47100.0,36,2.61,1069.83,87000.0,22.13,684,10,8,44.27,26,1,2,8,42,1
56800.0,60,7.92,351.59,46000.0,4.56,624,7,9,45.36,7,0,0,2,39,0
45000.0,60,12.7,72.45,44000.0,0.09,680,7,5,35.55,24,1,0,4,46,0
35500.0,36,16.33,436.56,40000.0,11.78,718,2,3,0.0,28,5,1,2,13,0
23000.0,36,12.71,286.58,65000.0,17.29,569,5,11,53.53,19,2,0,6,48,1
46800.0,36,12.67,635.56,28000.0,12.04,639,4,8,65.08,21,2,1,7,11,0
32400.0,36,21.74,1120.06,27000.0,25.67,601,10,1,58.43,26,0,0,7,18,0
6300.0,60,5.84,736.4,34000.0,33.9,739,10,6,22.41,4,1,0,5,19,0
3600.0,36,13.95,404.27,37000.0,13.39,567,6,4,77.44,13,1,2,7,35,0
6800.0,60,12.63,829.55,39000.0,27.8,657,2,2,45.1,6,2,2,0,12,0
19200.0,60,13.15,487.73,45000.0,7.53,690,6,8,31.07,17,0,2,0,46,0
17600.0,60,16.22,1044.92,61000.0,6.33,603,2,9,13.05,21,0,1,6,18,0
11700.0,36,7.05,700.09,69000.0,18.18,792,8,3,25.36,17,0,0,1,24,0
600.0,36,5.55,352.09,66000.0,15.11,721,3,4,52.74,6,0,2,2,20,0
14100.0,60,8.3,294.22,41000.0,6.96,663,5,4,60.75,12,1,0,8,0,0
11600.0,36,11.11,415.16,103000.0,0.67,632,1,12,53.81,29,1,1,5,4,1
3000.0,36,7.01,581.1,27000.0,37.59,713,0,7,46.68,20,0,0,7,6,0
27100.0,36,0.99,911.33,28000.0,56.66,661,10,14,59.95,7,0,2,9,23,0
22900.0,60,5.7,367.13,49000.0,13.01,676,0,9,23.11,11,3,0,3,8,0
68400.0,60,7.37,385.48,58000.0,33.81,567,6,6,56.09,16,0,0,4,9,0
68900.0,36,11.24,990.73,54000.0,25.03,548,3,14,51.2,12,2,0,9,28,0
36000.0,60,13.37,211.87,92000.0,11.21,605,3,14,37.77,8,2,2,9,14,1
27600.0,36,8.14,230.75,90000.0,4.26,658,8,8,47.96,25,0,0,0,38,1
5400.0,36,12.77,125.01,12000.0,23.46,628,6,10,43.91,17,0,1,6,44,0
36300.0,60,8.26,373.45,21000.0,34.6,569,5,5,54.91,15,2,2,1,4,0
4600.0,60,7.6,1095.04,17000.0,59.94,756,5,11,29.36,8,1,0,4,44,0
10200.0,36,11.36,787.75,83000.0,8.17,758,7,7,43.17,17,0,2,0,38,0
3700.0,36,5.92,237.98,78000.0,3.22,650,5,9,48.38,7,0,1,6,36,1
2900.0,36,20.99,1186.12,52000.0,3.41,687,0,7,41.54,11,1,2,9,19,0
15200.0,36,11.68,1178.93,22000.0,23.52,573,1,5,41.43,14,2,2,1,36,0
17500.0,60,6.76,353.8,22000.0,51.32,747,0,8,24.76,24,0,0,0,35,0
25200.0,60,9.2,433.24,69000.0,33.12,722,0,13,30.78,27,1,1,9,33,1
19700.0,60,14.35,402.58,15000.0,25.74,563,8,13,38.42,12,3,0,4,30,0
55300.0,60,15.11,755.23,54000.0,0.85,734,0,9,26.5,16,1,2,0,24,0
22200.0,36,12.24,172.49,53000.0,5.53,695,10,1,53.94,18,0,0,3,21,1
2000.0,36,15.45,541.01,18000.0,16.64,769,1,5,50.0,24,0,2,4,13,0
40200.0,36,11.46,144.93,65000.0,0.62,633,10,14,57.61,9,0,2,2,4,1
13400.0,60,6.88,408.82,58000.0,17.19,720,5,6,50.08,9,0,0,7,42,0
7300.0,60,8.62,446.81,23000.0,36.88,822,8,11,36.01,20,2,0,4,17,1
14800.0,60,4.28,1162.27,73000.0,28.25,776,1,7,34.91,13,0,0,4,20,0
55800.0,60,4.99,290.03,72000.0,8.1,686,6,6,39.73,23,2,2,3,22,0
23000.0,60,8.58,387.94,83000.0,6.03,592,5,8,57.8,9,3,0,1,9,1
14700.0,60,2.68,571.33,66000.0,13.96,684,2,9,45.28,13,1,0,6,9,0
28800.0,60,5.09,234.39,39000.0,10.78,704,2,8,33.34,3,0,0,2,43,1
28900.0,60,5.43,441.34,86000.0,3.31,576,2,9,9.05,18,0,1,4,1,1
12000.0,36,2.54,54.85,59000.0,18.33,742,9,14,52.58,29,1,1,7,10,1
10100.0,60,8.05,246.75,41000.0,32.1,807,2,4,23.05,2,0,0,0,39,0
49000.0,60,9.65,198.18,54000.0,5.89,775,1,12,51.44,24,1,2,1,0,1
10700.0,36,11.01,494.8,54000.0,19.74,686,7,7,27.94,8,1,1,8,2,1
36200.0,36,4.92,809.07,3000.0,44.45,697,9,5,48.49,10,1,2,8,6,0
30200.0,60,10.83,34.86,83000.0,8.41,637,4,10,64.15,1,3,2,5,41,1
80400.0,36,16.53,1224.14,37000.0,44.13,604,8,1,29.65,27,0,0,6,29,0
32100.0,60,15.35,973.33,60000.0,20.07,641,4,6,41.82,4,2,0,1,27,0
19400.0,36,11.78,404.2,44000.0,11.82,769,8,1,55.92,27,3,1,3,1,0
2700.0,60,17.08,1400.89,21000.0,38.53,601,0,9,69.28,19,0,0,2,1,0
35800.0,60,5.46,307.91,11000.0,39.77,771,0,3,24.57,19,2,1,0,2,1
29100.0,36,10.73,92.22,69000.0,12.55,811,7,8,22.84,7,0,2,7,43,1
15400.0,60,5.14,983.47,35000.0,49.73,843,8,8,14.9,6,2,2,1,32,0
19800.0,60,12.65,173.1,95000.0,13.33,549,8,5,75.4,28,1,0,3,6,1
35900.0,36,7.3,355.91,43000.0,19.24,709,9,5,34.98,27,0,2,0,43,1
39200.0,60,10.02,116.76,74000.0,3.12,643,0,11,72.46,3,1,2,5,32,1
48900.0,60,18.81,1140.6,34000.0,25.91,602,10,13,87.43,11,1,2,1,1,0
26000.0,36,9.87,114.25,38000.0,7.87,702,5,7,38.48,15,0,2,0,26,1
900.0,60,6.18,309.1,21000.0,39.34,719,5,3,49.51,11,2,0,6,45,0
13000.0,60,8.74,439.45,54000.0,13.88,701,1,11,38.01,15,3,2,6,18,0
13600.0,36,11.94,118.65,16000.0,23.25,692,9,12,45.71,5,3,1,3,2,0
17200.0,60,9.57,471.31,88000.0,1.67,719,9,12,60.19,5,1,0,7,34,1
38000.0,60,8.2,142.28,64000.0,5.22,677,4,3,30.96,25,1,0,6,19,1
58200.0,60,12.8,848.16,57000.0,22.6,566,6,14,18.8,7,0,1,9,10,0
47300.0,36,8.21,154.55,42000.0,17.44,734,5,1,20.1,12,0,0,6,41,1
16500.0,36,4.25,116.19,31000.0,22.95,729,7,3,39.76,21,2,1,9,29,0
23700.0,36,9.15,864.73,60000.0,14.92,515,10,4,43.05,8,1,0,6,29,0
5400.0,60,11.39,586.64,47000.0,10.59,698,7,8,59.29,1,0,0,5,48,0
46500.0,60,15.43,223.93,100000.0,21.16,582,3,4,29.04,19,0,2,3,46,1
27600.0,36,8.94,390.73,35000.0,20.31,729,4,11,49.2,29,0,0,2,16,0
13700.0,60,10.0,1029.12,32000.0,24.54,604,1,6,71.48,17,0,0,2,36,0
31100.0,36,9.15,687.9,47000.0,11.08,624,10,8,45.21,13,1,2,2,26,0
48000.0,60,5.82,267.44,51000.0,13.52,715,1,8,59.54,7,0,2,9,39,1
24700.0,60,11.11,586.27,36000.0,22.88,762,7,12,21.7,2,1,1,3,34,0
37800.0,60,12.68,899.57,29000.0,19.07,801,9,13,29.83,29,0,2,2,22,1
46200.0,36,17.16,668.95,55000.0,17.66,670,2,11,38.43,13,0,1,0,1,0
54900.0,36,19.54,1108.3,67000.0,7.05,705,8,10,68.3,13,0,0,8,21,1
29900.0,60,9.7,307.8,51000.0,1.06,614,7,10,53.62,1,0,2,6,38,0
16200.0,36,7.33,654.96,21000.0,48.81,797,3,9,29.93,27,3,1,2,12,0
26300.0,36,5.51,452.09,66000.0,8.78,707,3,14,48.46,2,2,2,3,5,0
9000.0,36,8.98,221.88,47000.0,15.62,658,1,4,46.08,26,1,1,5,49,1
10500.0,60,8.17,149.69,46000.0,4.34,692,0,11,73.35,12,1,0,9,4,0
23200.0,60,5.96,248.92,45000.0,24.0,804,0,6,67.68,12,1,1,4,48,1
24800.0,60,13.39,316.57,64000.0,1.08,572,1,11,46.59,27,0,0,2,30,0
21500.0,36,15.84,969.56,55000.0,8.34,640,1,3,92.55,5,5,0,7,19,0
4000.0,60,7.18,434.3,52000.0,18.95,624,10,5,78.05,11,1,1,1,28,1
40800.0,60,18.29,565.5,83000.0,9.59,659,3,2,41.1,2,1,1,5,30,1
8900.0,60,6.55,207.06,84000.0,26.77,669,0,10,52.93,27,1,2,5,45,0
60300.0,60,13.35,18.79,79000.0,5.64,586,3,8,55.47,1,1,0,4,36,1
3100.0,36,9.21,104.43,105000.0,24.59,584,6,11,36.23,28,1,0,8,6,1
25700.0,36,1.84,522.69,49000.0,56.1,745,3,8,30.45,23,3,1,3,21,1
9700.0,60,3.95,447.19,64000.0,5.27,625,10,5,6.6,20,0,2,8,1,1
8900.0,60,0.92,699.66,65000.0,26.15,709,1,6,27.19,14,2,1,6,20,1
15000.0,60,10.53,1435.8,60000.0,25.3,681,9,10,62.89,2,1,1,6,17,0
48100.0,60,3.02,912.72,37000.0,61.38,751,8,11,46.26,10,1,2,3,37,0
6800.0,60,11.35,917.4,50000.0,23.3,639,4,1,45.29,27,1,1,1,8,0
27500.0,36,9.29,38.38,28000.0,32.8,638,7,2,44.48,8,1,2,3,17,0
25400.0,60,15.58,646.8,40000.0,7.36,687,10,8,77.73,11,0,0,4,23,0
5400.0,60,9.78,807.88,50000.0,21.77,738,6,1,51.23,4,2,1,5,48,0
11700.0,36,7.46,218.38,26000.0,46.21,726,9,1,43.99,16,2,2,9,35,1
50100.0,36,15.53,747.52,69000.0,0.48,590,10,9,24.36,3,0,1,8,41,0
58800.0,36,8.2,330.53,66000.0,16.87,612,7,4,28.17,26,0,0,1,26,0
63000.0,60,18.86,1028.04,71000.0,0.26,580,1,12,17.07,27,3,1,4,13,0
27200.0,60,8.43,1267.07,40000.0,57.36,726,4,6,49.61,23,1,1,9,39,0
300.0,36,0.34,813.79,52000.0,40.02,701,5,9,52.66,16,0,1,4,1,0
36000.0,36,9.57,231.96,29000.0,17.78,727,4,7,35.87,7,1,1,1,29,0
1900.0,60,10.07,559.66,38000.0,12.13,691,7,7,21.43,3,2,2,3,20,0
10800.0,60,3.92,547.07,42000.0,46.33,807,8,3,52.17,11,0,2,3,25,0
9000.0,36,0.53,1095.08,49000.0,42.84,674,4,1,49.8,13,1,1,2,32,0
3600.0,36,6.92,260.83,67000.0,4.46,748,7,7,41.03,20,2,2,2,38,0
49900.0,36,12.52,882.28,53000.0,3.58,630,8,4,61.18,7,1,0,5,22,0
6000.0,36,7.31,256.91,54000.0,8.07,642,2,7,36.52,19,1,1,5,26,1
43800.0,60,11.08,208.64,74000.0,3.34,656,3,13,40.86,6,0,1,0,39,1
5000.0,36,8.26,316.69,42000.0,15.69,625,8,14,40.36,18,0,1,8,36,0
30100.0,36,0.19,413.48,49000.0,9.64,567,3,14,53.49,23,1,2,0,13,0
39100.0,36,5.23,349.21,57000.0,26.22,703,10,3,64.0,17,3,0,0,6,1
15100.0,36,11.61,1136.84,43000.0,46.56,727,4,2,70.93,13,2,1,5,23,0
16200.0,36,8.71,555.4,73000.0,6.05,661,10,5,19.23,5,1,0,0,15,0
27900.0,36,5.05,299.72,39000.0,16.08,679,5,9,56.14,2,1,2,4,47,0
4100.0,60,7.91,863.6,41000.0,47.73,694,4,1,30.5,16,1,2,2,13,0
25000.0,36,8.6,1017.29,20000.0,42.34,724,8,4,40.2,9,0,2,5,34,0
10900.0,36,11.7,785.79,45000.0,4.36,645,3,10,51.72,11,1,2,9,14,0
43700.0,36,7.21,569.65,19000.0,19.08,665,5,14,50.59,14,1,1,3,49,0
35400.0,36,2.82,121.81,69000.0,7.13,711,6,6,30.89,26,0,2,8,46,1
24200.0,60,22.37,543.04,68000.0,18.18,709,4,11,56.07,20,3,2,2,49,0
45500.0,36,15.95,23.7,61000.0,11.07,621,8,3,22.43,11,3,0,9,42,1
200.0,60,5.99,807.08,43000.0,28.33,707,1,4,60.73,8,2,1,8,43,0
56800.0,60,0.91,3.8,77000.0,3.54,621,3,5,53.34,2,0,1,2,13,0
35400.0,36,22.52,734.66,55000.0,13.73,623,3,10,21.81,27,0,1,5,8,0
27300.0,60,9.42,786.72,33000.0,14.15,582,6,13,40.17,4,1,2,1,21,0
26800.0,36,5.64,944.86,11000.0,59.65,695,5,7,51.55,10,1,0,1,13,0
30000.0,36,17.63,828.13,43000.0,11.38,703,10,12,48.38,4,2,2,4,28,0
42200.0,36,13.55,968.93,27000.0,41.03,590,5,3,62.15,27,0,2,5,0,0
46000.0,36,16.64,603.77,77000.0,8.81,685,4,1,43.51,27,0,0,0,33,1
33100.0,36,19.41,1347.54,43000.0,34.95,623,4,7,53.43,13,1,0,9,24,0
53400.0,60,9.96,502.34,58000.0,6.38,765,9,12,46.5,4,1,1,8,4,1
36000.0,60,18.09,1049.75,5000.0,33.79,646,1,14,46.87,18,0,1,1,29,0
11000.0,36,8.03,273.58,7000.0,40.97,719,4,3,64.59,23,1,1,0,40,0
10700.0,36,11.46,621.0,36000.0,22.08,783,9,2,0.0,11,1,2,8,16,0
63100.0,60,17.09,45.04,73000.0,5.25,587,7,6,30.52,15,2,2,4,4,1
33300.0,36,19.1,956.04,34000.0,18.16,652,2,10,30.06,18,1,1,4,3,0
38400.0,36,14.97,83.85,88000.0,4.54,648,3,5,56.44,29,2,0,1,3,1
2900.0,36,6.36,233.95,22000.0,46.68,703,3,13,24.32,23,1,1,7,32,1
49100.0,60,16.67,90.5,76000.0,11.9,555,8,8,61.84,6,2,0,4,41,0
61000.0,36,13.96,61.44,76000.0,3.82,643,9,1,38.78,4,1,0,8,25,1
4000.0,36,9.39,211.36,25000.0,15.28,606,4,14,54.01,22,0,0,1,39,0
37400.0,36,11.64,1050.71,44000.0,29.89,674,2,6,25.66,17,1,1,0,29,0
18900.0,60,8.94,64.38,34000.0,35.69,812,5,12,27.75,2,0,2,8,23,1
3200.0,60,1.57,502.96,35000.0,6.25,626,3,4,41.31,19,1,1,7,4,0
7300.0,36,7.54,457.17,30000.0,33.19,730,5,13,72.61,23,2,0,0,13,0
43300.0,36,8.25,414.57,79000.0,5.5,599,5,7,10.34,13,3,1,3,47,0
36000.0,36,8.7,193.11,41000.0,40.9,837,10,11,49.26,23,2,2,9,48,0
12400.0,36,1.66,1212.54,48000.0,31.54,684,6,11,22.7,24,1,1,5,47,0
27200.0,36,4.55,147.63,69000.0,7.68,644,3,9,52.91,20,4,0,0,17,0
39400.0,60,7.54,762.28,54000.0,11.62,719,2,11,33.84,27,1,2,4,12,0
34000.0,36,5.05,486.27,51000.0,34.12,833,10,12,44.49,12,0,1,6,14,0
40300.0,60,3.58,243.94,51000.0,39.39,791,6,8,57.75,22,1,0,5,33,1
7100.0,60,7.55,197.22,73000.0,17.19,739,9,1,14.95,4,2,2,3,15,1
26600.0,60,9.91,828.55,65000.0,17.07,638,8,8,36.79,3,0,1,7,36,0
2600.0,60,5.06,725.52,60000.0,17.99,723,8,2,0.0,4,0,0,7,10,0
16600.0,60,4.6,25.67,55000.0,12.11,745,9,7,64.29,3,1,1,4,3,0
6700.0,36,8.37,536.29,23000.0,38.01,714,2,9,67.15,4,0,2,7,41,0
20800.0,60,4.68,946.68,48000.0,32.97,649,10,10,45.95,21,2,0,6,42,0
36000.0,60,17.1,933.76,19000.0,39.73,602,7,7,47.33,11,0,0,4,6,0
34200.0,60,9.52,203.11,64000.0,7.17,694,9,2,75.14,21,2,0,4,20,0
23800.0,36,7.87,501.31,57000.0,5.24,559,8,13,11.82,2,0,2,8,17,0
54200.0,36,12.82,996.56,47000.0,35.94,566,0,11,0.0,12,0,0,8,23,0
42800.0,60,13.91,444.22,48000.0,21.35,726,4,8,33.74,4,0,0,2,49,0
27800.0,60,9.92,732.79,30000.0,3.99,735,10,10,11.9,7,2,2,2,34,1
18400.0,60,11.51,555.92,35000.0,44.76,797,6,7,0.57,1,1,2,3,16,0
10700.0,36,11.73,675.48,17000.0,6.11,683,5,1,26.02,16,0,2,8,46,0
44000.0,60,13.29,330.68,60000.0,13.26,677,1,14,35.84,6,0,2,7,28,1
29900.0,36,3.67,510.95,34000.0,44.19,779,10,2,63.71,13,2,1,1,41,0
1400.0,36,5.21,474.83,47000.0,22.37,755,1,3,47.81,4,1,2,3,37,0
30900.0,36,19.38,62.21,99000.0,24.79,633,0,13,61.27,24,3,2,8,43,1
39900.0,60,11.16,355.43,63000.0,30.74,660,5,3,23.13,22,3,1,6,42,1
29100.0,60,11.39,495.28,74000.0,10.6,694,8,13,46.3,12,1,0,0,25,1
52000.0,36,4.01,422.03,52000.0,19.41,703,8,3,23.94,2,1,2,9,9,0
28200.0,36,16.51,383.48,75000.0,2.78,648,7,6,42.88,16,1,1,3,12,1
6800.0,36,8.46,701.25,36000.0,31.81,700,2,2,46.48,28,3,0,0,4,0
46600.0,36,12.3,356.01,41000.0,11.58,622,3,14,59.62,9,1,2,4,43,0
45100.0,36,2.72,335.7,64000.0,14.67,605,0,7,65.06,15,2,2,5,49,0
29500.0,60,12.08,223.42,60000.0,5.04,641,0,14,34.68,29,2,2,4,44,1
28900.0,36,5.66,102.63,64000.0,8.76,776,3,5,20.0,25,1,0,6,26,1
18900.0,60,15.14,166.56,31000.0,8.64,655,9,12,52.57,26,0,2,7,44,0
20200.0,36,12.35,647.67,58000.0,13.7,705,3,4,34.99,22,0,1,7,38,0
10900.0,36,7.81,542.68,53000.0,21.39,784,2,6,0.0,25,0,2,7,25,0
17200.0,36,7.44,859.59,42000.0,22.06,620,4,11,20.93,5,1,0,7,42,0
35400.0,36,9.68,640.61,54000.0,9.49,656,9,6,72.23,17,1,1,1,43,0
15700.0,36,2.08,985.46,51000.0,51.96,694,3,14,46.26,24,0,2,3,24,1
32300.0,36,7.53,436.72,48000.0,4.52,658,9,9,22.07,20,0,2,5,20,0
9500.0,60,10.8,626.06,47000.0,9.29,673,6,1,33.34,28,1,2,4,33,0
25200.0,36,12.06,262.83,28000.0,33.75,760,4,1,17.71,3,0,2,5,12,1
10600.0,36,6.31,275.6,81000.0,7.12,785,7,2,31.97,8,0,2,2,9,0
28100.0,60,14.08,178.66,81000.0,9.17,601,4,6,24.9,7,0,2,6,15,1
12700.0,60,10.2,473.59,50000.0,14.1,670,1,13,3.05,9,0,0,2,1,0
58500.0,60,21.47,726.77,62000.0,7.56,605,0,7,40.81,14,1,1,4,23,0
27500.0,60,0.96,421.59,49000.0,27.11,708,3,1,35.95,7,0,2,0,40,0
39500.0,60,16.77,529.42,86000.0,1.72,743,0,4,0.0,19,3,2,3,0,1
33300.0,36,3.51,265.81,76000.0,14.83,688,9,10,23.92,19,1,1,5,33,1
3100.0,60,11.37,526.88,43000.0,24.65,672,10,11,54.69,9,0,1,2,24,0
4400.0,36,8.89,420.08,64000.0,14.8,752,0,12,79.48,3,1,1,1,17,0
6700.0,60,3.62,345.27,79000.0,0.38,590,0,12,21.6,5,1,0,5,44,0
3600.0,60,11.91,1161.65,34000.0,20.73,675,8,5,32.27,7,0,0,5,48,0
4600.0,36,9.13,745.38,35000.0,30.02,678,6,13,68.94,21,2,2,8,37,0
32300.0,36,0.63,520.95,48000.0,33.53,809,0,1,49.18,12,0,1,1,9,0
24700.0,60,10.98,1014.0,44000.0,9.49,641,10,7,46.67,15,2,0,2,36,1
30700.0,60,9.11,872.66,47000.0,45.35,762,9,9,25.99,12,0,1,1,27,0
43800.0,36,7.89,30.1,28000.0,16.06,713,6,11,25.79,12,1,1,6,21,1
51300.0,60,4.86,239.6,55000.0,7.4,675,6,2,46.06,27,1,2,1,5,1
21300.0,36,15.92,975.93,8000.0,35.14,509,4,13,32.3,4,0,0,4,3,0
3300.0,60,10.71,315.49,42000.0,10.63,699,0,5,23.81,4,0,1,1,26,0
14200.0,60,10.51,758.63,15000.0,37.05,621,4,9,37.15,6,2,0,8,13,0
37200.0,36,6.18,131.9,37000.0,26.54,733,5,1,12.9,27,1,2,0,23,0
43900.0,36,15.85,665.44,49000.0,8.09,599,6,13,35.63,18,1,0,6,48,0
17100.0,36,2.2,828.1,62000.0,26.12,713,0,12,39.06,9,0,2,7,23,0
16500.0,36,3.68,505.17,46000.0,29.53,698,1,3,86.3,19,0,1,9,24,0
34300.0,60,8.33,717.62,65000.0,11.01,616,10,7,72.97,28,0,2,4,15,0
84900.0,60,6.34,1200.21,46000.0,55.83,829,2,9,44.21,25,4,0,5,12,0
33200.0,36,14.79,470.6,51000.0,1.28,616,6,1,42.79,9,1,1,6,23,1
1300.0,36,11.5,825.6,54000.0,3.01,629,2,13,51.66,19,3,1,6,36,0
32100.0,60,15.11,1135.44,12000.0,40.22,612,9,13,33.54,14,4,0,2,39,0
32200.0,60,8.82,572.48,5000.0,53.24,803,3,13,73.1,15,2,2,7,31,0
8700.0,60,9.27,478.22,90000.0,14.05,643,8,12,100.0,5,0,1,2,36,1
5400.0,60,7.83,194.2,95000.0,4.31,671,10,11,25.61,27,1,1,4,45,1
38800.0,60,2.51,740.14,57000.0,32.82,704,4,2,35.04,8,2,0,2,19,1
31900.0,36,9.12,695.22,38000.0,18.17,668,7,5,34.44,16,1,2,9,30,0
10300.0,60,0.69,890.08,45000.0,37.04,715,0,12,39.22,23,0,2,3,20,0
14100.0,36,10.48,661.26,51000.0,9.03,735,7,10,40.73,23,0,0,3,2,0
22300.0,36,9.12,0.38,82000.0,4.41,689,5,14,31.32,14,1,1,3,41,1
25700.0,36,15.26,438.67,63000.0,4.84,565,0,6,48.0,25,0,1,9,9,0
